datum,event_code,goldstein_scale,num_sources,geo_country,geo_country_code,geo_lat,geo_long,sourceurls
07-04-18,180,-9,1,"Iowa, United States",US,42.0046,-93.214,https://www.desmoinesregister.com/story/news/crime-and-courts/2018/04/06/iowa-state-university-isu-sexual-assault-student-sex-burford-campus-rape-sioux-city-burford/495545002/
07-04-18,180,-9,7,"Iowa, United States",US,42.0046,-93.214,https://www.desmoinesregister.com/story/news/crime-and-courts/2018/04/06/iowa-state-university-isu-sexual-assault-student-sex-burford-campus-rape-sioux-city-burford/495545002/
07-04-18,180,-9,1,"Smyrna, Izmir, Turkey",TU,38.4104,27.142,http://www.wmdt.com/news/delaware/man-imprisoned-for-gets-10-more-years-for-assault-on-inmate/726158406
07-04-18,180,-9,1,"North Dakota, United States",US,47.5362,-99.793,http://www.crookstontimes.com/news/20180406/north-dakota-man-pleads-not-guilty-to-raping-teen-at-gunpoint
07-04-18,180,-9,1,"Pilbara, Western Australia, Australia",AS,-21.25,118.3,http://www.abc.net.au/news/2018-04-07/renewables-cheaper-and-easier-than-nuclear-sanjeev-gupta-says/9629680
07-04-18,180,-9,1,"Iowa, United States",US,42.0046,-93.214,https://www.desmoinesregister.com/story/news/crime-and-courts/2018/04/06/iowa-state-university-isu-sexual-assault-student-sex-burford-campus-rape-sioux-city-burford/495545002/
07-04-18,180,-9,3,"Sydney, New South Wales, Australia",AS,-33.8833,151.217,https://www.smh.com.au/national/act/thats-my-wife-i-can-do-whatever-i-want-newly-arrived-chinese-woman-allegedly-strangled-by-husband-on-holiday-in-canberra-20180407-h0ygk0.html
07-04-18,180,-9,5,China,CH,35,105,https://www.smh.com.au/national/act/thats-my-wife-i-can-do-whatever-i-want-newly-arrived-chinese-woman-allegedly-strangled-by-husband-on-holiday-in-canberra-20180407-h0ygk0.html
07-04-18,180,-9,3,"Sydney, New South Wales, Australia",AS,-33.8833,151.217,https://www.smh.com.au/national/act/thats-my-wife-i-can-do-whatever-i-want-newly-arrived-chinese-woman-allegedly-strangled-by-husband-on-holiday-in-canberra-20180407-h0ygk0.html
07-04-18,1821,-9,16,,,0,0,http://www.ny1.com/nyc/all-boroughs/news/2018/04/07/nypd-encourages-sex-assault-victims-to-come-forward-after-damning-report
07-04-18,180,-9,1,"Orange County, California, United States",US,33.7,-117.768,http://rinf.com/alt-news/newswire/why-wont-the-state-allow-us-to-enforce-immigration-law/
07-04-18,181,-9,2,"Dapchi, Yobe, Nigeria",NI,12.4904,11.4944,https://www.thisdaylive.com/index.php/2018/04/07/boko-haram-special-appeal-to-antonio-guterres/
07-04-18,181,-9,2,"Akure, Ondo, Nigeria",NI,7.25256,5.19312,https://www.thisdaylive.com/index.php/2018/04/07/boko-haram-special-appeal-to-antonio-guterres/
07-04-18,181,-9,2,"Akure, Ondo, Nigeria",NI,7.25256,5.19312,https://www.thisdaylive.com/index.php/2018/04/07/boko-haram-special-appeal-to-antonio-guterres/
07-04-18,181,-9,2,"Dapchi, Yobe, Nigeria",NI,12.4904,11.4944,https://www.thisdaylive.com/index.php/2018/04/07/boko-haram-special-appeal-to-antonio-guterres/
07-04-18,181,-9,2,"Dapchi, Yobe, Nigeria",NI,12.4904,11.4944,https://www.thisdaylive.com/index.php/2018/04/07/boko-haram-special-appeal-to-antonio-guterres/
07-04-18,182,-9.5,1,"Sialkot, Punjab, Pakistan",PK,30.915,71.8516,https://www.thenews.com.pk/print/301580-man-killed-in-crossfire
07-04-18,1821,-9,1,France,FR,46,2,https://mumbaimirror.indiatimes.com/mumbai/crime/andheri-school-rape-case-rape-accused-trustee-gets-interim-relief-from-arrest/articleshow/63650661.cms
07-04-18,1822,-9,31,"Maine, United States",US,44.6074,-69.3977,http://kbia.org/post/how-maine-handles-child-abuse-being-called-question-0
07-04-18,1821,-9,1,Mexico,MX,23,-102,https://www.telesurtv.net/english/news/Up-To-4000-US-Troops-Will-Guard-Mexico-Border-Donald-Trump-20180406-0014.html
07-04-18,1821,-9,1,United States,US,39.828175,-98.5795,https://www.telesurtv.net/english/news/Up-To-4000-US-Troops-Will-Guard-Mexico-Border-Donald-Trump-20180406-0014.html
07-04-18,1821,-9,1,United States,US,39.828175,-98.5795,https://www.telesurtv.net/english/news/Up-To-4000-US-Troops-Will-Guard-Mexico-Border-Donald-Trump-20180406-0014.html
07-04-18,180,-9,1,"Chicago Basin, Colorado, United States",US,37.6094,-107.609,http://gazette.com/meet-the-man-who-conquered-all-the-colorado-14ers-in-one-winter/article/1623856
07-04-18,180,-9,62,"Ohio, United States",US,40.3736,-82.7755,http://fox45now.com/news/local/classmates-react-to-west-liberty-salem-shooters-guilty-plea
07-04-18,180,-9,1,"California, United States",US,36.17,-119.746,http://www.good4utah.com/news/local-news/investigation-finds-abuse-misconduct-within-usus-piano-program/1105555576
07-04-18,186,-10,3,"Washington, District of Columbia, United States",US,38.8951,-77.0364,http://www.phillytrib.com/religion/reignite-the-politics-of-possible-to-keep-the-dream-alive/article_393bd202-2f18-5a99-a802-c352a706dd46.html
07-04-18,186,-10,4,"Washington, District of Columbia, United States",US,38.8951,-77.0364,http://www.phillytrib.com/religion/reignite-the-politics-of-possible-to-keep-the-dream-alive/article_393bd202-2f18-5a99-a802-c352a706dd46.html
07-04-18,186,-10,3,"Washington, District of Columbia, United States",US,38.8951,-77.0364,http://www.phillytrib.com/religion/reignite-the-politics-of-possible-to-keep-the-dream-alive/article_393bd202-2f18-5a99-a802-c352a706dd46.html
07-04-18,180,-9,1,"Harare, Mashonaland East, Zimbabwe",ZI,-17.8178,31.0447,http://allafrica.com/stories/201804070029.html
07-04-18,180,-9,3,"Canberra, Australian Capital Territory, Australia",AS,-35.2833,149.217,https://www.smh.com.au/national/act/youre-lucky-thats-all-you-got-man-allegedly-threatens-to-kill-partner-court-hears-20180407-h0ygi5.html
07-04-18,180,-9,1,"Ann Arbor, Michigan, United States",US,42.2709,-83.7263,https://www.wxyz.com/news/sexual-assault-reported-inside-custodial-closet-on-university-of-michigan-campus
07-04-18,1821,-9,1,"Chinchpokli, Maharashtra, India",IN,18.9833,72.8333,https://www.mid-day.com/articles/mumbai-shakti-mills-rapist-held-for-threatening-man-with-a-gun/19292183
07-04-18,1821,-9,1,"Mahalaxmi, Maharashtra, India",IN,18.9833,72.8,https://www.mid-day.com/articles/mumbai-shakti-mills-rapist-held-for-threatening-man-with-a-gun/19292183
07-04-18,186,-10,1,"Edwards Air Force Base, California, United States",US,34.8852,-117.832,http://www.aerotechnews.com/blog/2018/04/06/la-county-airshow-proves-to-be-the-first-fastest-and-farthest/
07-04-18,186,-10,1,"Mississippi, United States",US,32.7673,-89.6812,http://www.aerotechnews.com/blog/2018/04/06/la-county-airshow-proves-to-be-the-first-fastest-and-farthest/
07-04-18,180,-9,1,"Hollywood, California, United States",US,34.0983,-118.327,http://www.presstv.com/Detail/2018/04/07/557658/US-Republican-sexual-harassment
07-04-18,180,-9,1,"Harare, Mashonaland East, Zimbabwe",ZI,-17.8178,31.0447,http://allafrica.com/stories/201804070029.html
07-04-18,180,-9,1,"Wyoming, United States",US,42.7475,-107.209,http://m.thetimes-tribune.com/news/former-prison-guard-seeks-dismissal-of-sex-abuse-case-1.2323075
07-04-18,180,-9,1,"Wyoming, United States",US,42.7475,-107.209,http://m.thetimes-tribune.com/news/former-prison-guard-seeks-dismissal-of-sex-abuse-case-1.2323075
07-04-18,180,-9,1,Kenya,KE,1,38,https://au.news.yahoo.com/world/a/39760672/in-kenya-british-soldiers-train-in-massive-war-games/
07-04-18,1823,-10,1,"London, London, City of, United Kingdom",UK,51.5,-0.116667,http://www.wthitv.com/content/news/London-struggles-to-fight-crime-spike-murders-soar-in-2018-478977433.html
07-04-18,180,-9,1,"New York, United States",US,42.1497,-74.9384,https://www.msn.com/en-us/news/us/mayor-blasts-daily-news-report-on-streetcar-plans-blurry-outlook/ar-AAvyRM4
07-04-18,182,-9.5,3,"Baghdad, Baghdad, Iraq",IZ,33.3386,44.3939,http://www.whig.com/article/20180405/AP/304059676
07-04-18,182,-9.5,1,"Gaza, Israel (general), Israel",IS,31.4167,34.3333,http://www.pattayamail.com/worldnews/gaza-protesters-torch-tires-along-border-draw-israeli-fire-206739
07-04-18,180,-9,1,"Zaida, MeknèTafilalet, Morocco",MO,32.8188,-4.96202,https://www.express.co.uk/news/royal/942612/Queen-Elizabeth-Royal-news-Prophet-Muhammad-Islam-Muslim-news-latest
07-04-18,180,-9,1,"Zaida, MeknèTafilalet, Morocco",MO,32.8188,-4.96202,https://www.express.co.uk/news/royal/942612/Queen-Elizabeth-Royal-news-Prophet-Muhammad-Islam-Muslim-news-latest
07-04-18,182,-9.5,1,Gaza Strip,GZ,31.425074,34.373398,http://www.plenglish.com/index.php?o=rn&id=26552&SEO=condemnation-rises-after-new-israels-killing-of-palestinians
07-04-18,182,-9.5,2,"Gaza, Israel (general), Israel",IS,31.4167,34.3333,http://www.pattayamail.com/worldnews/gaza-protesters-torch-tires-along-border-draw-israeli-fire-206739
07-04-18,182,-9.5,1,"Gaza, Israel (general), Israel",IS,31.4167,34.3333,http://www.pattayamail.com/worldnews/gaza-protesters-torch-tires-along-border-draw-israeli-fire-206739
07-04-18,180,-9,1,"Indianapolis, Indiana, United States",US,39.7684,-86.158,http://www.wishtv.com/news/local-news/city-councilors-proposal-calls-on-indiana-to-ban-assault-weapons/1105458642
07-04-18,180,-9,1,"Wyoming, United States",US,42.7475,-107.209,http://m.thetimes-tribune.com/news/former-prison-guard-seeks-dismissal-of-sex-abuse-case-1.2323075
07-04-18,180,-9,1,"New York, United States",US,42.1497,-74.9384,https://www.joe.ie/news/conor-mcgregor-charged-3-counts-assault-new-york-621598
07-04-18,1823,-10,1,"Tripura, Tripura, India",IN,24,92,https://www.siasat.com/news/poaching-case-human-life-not-worth-even-blackbuck-questions-manuu-chancellor-salmans-punishment-verdict-1338670/
07-04-18,182,-9.5,7,Russia,RS,60,100,http://www.business-standard.com/article/news-ians/nasa-tells-boeing-to-fly-three-people-for-six-months-to-iss-118040700175_1.html
07-04-18,180,-9,1,United Kingdom,UK,54,-4,https://www.dailyrecord.co.uk/news/scottish-news/shocking-stats-show-youth-knife-12317953
07-04-18,1822,-9,1,"Bihar, Bihar, India",IN,25.1833,85.5167,https://indiankanoon.org/doc/40641704/
07-04-18,1822,-9,1,"Patna, Bihar, India",IN,25.6,85.1167,https://indiankanoon.org/doc/40641704/
07-04-18,1822,-9,1,"Patna, Bihar, India",IN,25.6,85.1167,https://indiankanoon.org/doc/40641704/
07-04-18,180,-9,1,"Boston, Massachusetts, United States",US,42.3584,-71.0598,http://www.telegram.com/news/20180406/federal-judge-upholds-massachusetts-assault-weapons-ban
07-04-18,180,-9,1,,,0,0,https://www.chieftain.com/news/crime/crime-beat-arrests/article_e918758e-3a0d-11e8-ac69-b3601ff51b3c.html
07-04-17,180,-9,1,United Kingdom,UK,54,-4,https://www.dailyrecord.co.uk/news/scottish-news/shocking-stats-show-youth-knife-12317953
07-04-18,180,-9,1,"North Stonington, Connecticut, United States",US,41.4409,-71.8812,http://www.thewesterlysun.com/News/police-courts/Police-logs-82.html
07-04-18,180,-9,1,"Boston, Massachusetts, United States",US,42.3584,-71.0598,https://www.msn.com/en-us/news/crime/massachusetts-man-attacks-woman-with-hammer-sets-entire-home-on-fire-police-say/ar-AAvz6Bg
07-04-18,180,-9,1,"Massachusetts, United States",US,42.2373,-71.5314,https://www.msn.com/en-us/news/crime/massachusetts-man-attacks-woman-with-hammer-sets-entire-home-on-fire-police-say/ar-AAvz6Bg
07-04-18,180,-9,1,"North Stonington, Connecticut, United States",US,41.4409,-71.8812,http://www.thewesterlysun.com/News/police-courts/Police-logs-82.html
07-04-18,181,-9,3,"Mogadishu, Banaadir, Somalia",SO,2.06667,45.3667,http://www.hillaac.net/once-a-hostage-sri-lankan-sailor-now-helps-battle-somali-pirates/
07-04-18,181,-9,3,"Galmudug, Somalia (general), Somalia",SO,6,48,http://www.hillaac.net/once-a-hostage-sri-lankan-sailor-now-helps-battle-somali-pirates/
07-04-18,180,-9,1,United Kingdom,UK,54,-4,https://www.scotsman.com/news/politics/three-pupils-a-day-excluded-from-scots-schools-over-weapon-attacks-1-4720167
07-04-18,1823,-10,1,United Kingdom,UK,54,-4,https://www.scotsman.com/news/politics/three-pupils-a-day-excluded-from-scots-schools-over-weapon-attacks-1-4720167
07-04-18,1822,-9,3,"Rogues, Languedoc-Roussillon, France",FR,43.8878,3.57163,https://www.chron.com/neighborhood/entertainment/books/article/Crime-fiction-kingpin-Otto-Penzler-dusts-off-12813391.php
07-04-18,1823,-10,1,United Kingdom,UK,54,-4,https://www.scotsman.com/news/politics/three-pupils-a-day-excluded-from-scots-schools-over-weapon-attacks-1-4720167
07-04-18,1821,-9,1,"Korangi, Sindh, Pakistan",PK,24.7863,67.133,https://article.wn.com/view/2018/04/07/Newspaper_editor_owner_booked_for_publishing_Altaf_s_stateme/
07-04-18,1821,-9,1,"Korangi, Sindh, Pakistan",PK,24.7863,67.133,https://article.wn.com/view/2018/04/07/Newspaper_editor_owner_booked_for_publishing_Altaf_s_stateme/
07-04-18,1821,-9,1,"Landhi, Sindh, Pakistan",PK,28.0833,69.1167,https://article.wn.com/view/2018/04/07/Newspaper_editor_owner_booked_for_publishing_Altaf_s_stateme/
07-04-18,1821,-9,1,"Bahadurabad, Punjab, Pakistan",PK,30.5333,72.8306,https://article.wn.com/view/2018/04/07/Newspaper_editor_owner_booked_for_publishing_Altaf_s_stateme/
07-04-18,1821,-9,1,"Karachi, Sindh, Pakistan",PK,24.8667,67.05,https://article.wn.com/view/2018/04/07/Newspaper_editor_owner_booked_for_publishing_Altaf_s_stateme/
07-04-18,1821,-9,1,"Korangi, Sindh, Pakistan",PK,24.7863,67.133,https://article.wn.com/view/2018/04/07/Newspaper_editor_owner_booked_for_publishing_Altaf_s_stateme/
07-04-18,1821,-9,1,"Landhi, Sindh, Pakistan",PK,28.0833,69.1167,https://article.wn.com/view/2018/04/07/Newspaper_editor_owner_booked_for_publishing_Altaf_s_stateme/
07-04-18,182,-9.5,1,Australia,AS,-25,135,http://www.theguardian.com.au/story/5317234/refugees-in-indon-selling-sex-to-survive/?cs=4172
07-04-18,182,-9.5,1,Australia,AS,-25,135,http://www.theguardian.com.au/story/5317234/refugees-in-indon-selling-sex-to-survive/?cs=4172
07-04-18,180,-9,1,"University Of Chicago, Illinois, United States",US,41.7898,-87.5998,http://abc7chicago.com/parents-of-student-shot-by-u-of-c-police-thats-not-the-son-i-know/3310365/
07-04-18,180,-9,1,"Massachusetts, United States",US,42.2373,-71.5314,https://www.msn.com/en-us/news/crime/massachusetts-man-attacks-woman-with-hammer-sets-entire-home-on-fire-police-say/ar-AAvz6Bg
07-04-18,180,-9,1,"Connecticut, United States",US,41.5834,-72.7622,http://www.pressreleasepoint.com/brady-campaign-applauds-court-ruling-massachusetts-assault-weapons-ban
07-04-18,1821,-9,1,"Pennsylvania, United States",US,40.5773,-77.264,http://www.theeagle.com/opinion/columnists/presumed-innocence-has-become-road-kill-in-america/article_fb284826-39db-11e8-8b87-ebdd964a2727.html
07-04-18,180,-9,1,,,0,0,http://www.galvnews.com/news/article_6823f9f5-f30d-5313-bff3-51293e1815e7.html
07-04-18,180,-9,1,"Massachusetts, United States",US,42.2373,-71.5314,http://forum.pafoa.org/external.php?s=33a02642867c1d2248c65f50f02a6604&type=RSS2&forumids=11
07-04-18,182,-9.5,1,"San Bruno, California, United States",US,37.6305,-122.411,https://uk.news.yahoo.com/youtube-shooter-gun-seller-apos-101046886.html
07-04-18,182,-9.5,1,"South San Francisco, California, United States",US,37.6547,-122.408,https://uk.news.yahoo.com/youtube-shooter-gun-seller-apos-101046886.html
07-04-18,1821,-9,2,"Jodhpur, Rajasthan, India",IN,26.2867,73.03,https://www.oneindia.com/india/blackbuck-poaching-case-salman-khan-s-bail-plea-hearing-continue-today-2673309.html
07-04-18,181,-9,1,"Chibok, Borno, Nigeria",NI,10.8658,12.847,https://www.cameroon-tribune.cm/articles/1648/fr/
07-04-18,186,-10,1,"Florida, United States",US,27.8333,-81.717,https://www.pbs.org/newshour/show/harry-belafonte-to-realize-martin-luther-king-jr-s-dream-white-america-needs-to-change-course
07-04-18,186,-10,1,"Caracas, Distrito Federal, Venezuela",VE,10.5,-66.9167,https://www.ifex.org/americas/2018/04/04/secuestran-periodistas-ecuador/
07-04-18,1821,-9,1,"Hyderabad, Andhra Pradesh, India",IN,17.3753,78.4744,https://www.geo.tv/latest/189948-shc-takes-notice-of-hindu-teenager-gang-rape-in-darro
07-04-18,1821,-9,1,"Hyderabad, Andhra Pradesh, India",IN,17.3753,78.4744,https://www.geo.tv/latest/189948-shc-takes-notice-of-hindu-teenager-gang-rape-in-darro
07-04-18,1821,-9,2,"Jodhpur, Rajasthan, India",IN,26.2867,73.03,https://www.oneindia.com/india/blackbuck-poaching-case-salman-khan-s-bail-plea-hearing-continue-today-2673309.html
07-04-18,180,-9,1,"Setagaya, Tokyo, Japan",JA,35.6333,139.65,https://www.tokyoreporter.com/2018/04/07/tokyo-kamen-rider-actor-nabbed-for-molesting-woman/
07-04-18,182,-9.5,3,,,0,0,https://www.japantimes.co.jp/?post_type=news&p=1389164
07-04-18,180,-9,1,"Philadelphia, Pennsylvania, United States",US,39.9523,-75.1638,http://pittsburgh.cbslocal.com/2018/04/06/bill-cosby-juror-guilty-comment/
07-04-18,1821,-9,1,Bangladesh,BG,24,90,http://www.theshillongtimes.com/2018/04/07/cm-advocates-right-mindset-to-fight-rape-boost-tourism/
07-04-18,180,-9,1,"Philadelphia, Pennsylvania, United States",US,39.9523,-75.1638,http://pittsburgh.cbslocal.com/2018/04/06/bill-cosby-juror-guilty-comment/
07-04-18,180,-9,1,"Norristown, Pennsylvania, United States",US,40.1215,-75.3399,http://pittsburgh.cbslocal.com/2018/04/06/bill-cosby-juror-guilty-comment/
07-04-18,1821,-9,1,Kenya,KE,1,38,http://www.theshillongtimes.com/2018/04/07/cm-advocates-right-mindset-to-fight-rape-boost-tourism/
07-04-18,181,-9,1,"Mumbai, Maharashtra, India",IN,18.975,72.8258,https://www.oneindia.com/india/indrani-mukerjea-hospitalised-currently-ccu-jj-hospital-2673314.html
07-04-18,181,-9,1,"Mumbai, Maharashtra, India",IN,18.975,72.8258,https://www.oneindia.com/india/indrani-mukerjea-hospitalised-currently-ccu-jj-hospital-2673314.html
07-04-18,181,-9,1,"Byculla, Maharashtra, India",IN,18.9667,72.8333,https://www.oneindia.com/india/indrani-mukerjea-hospitalised-currently-ccu-jj-hospital-2673314.html
07-04-18,181,-9,1,"Chibok, Borno, Nigeria",NI,10.8658,12.847,https://www.cameroon-tribune.cm/articles/1648/fr/
07-04-18,182,-9.5,1,"Karachi, Sindh, Pakistan",PK,24.8667,67.05,https://tribune.com.pk/story/1679602/1-25-terror-attacks-left-37-people-dead-march-pips-report/
07-04-18,182,-9.5,1,"Karachi, Sindh, Pakistan",PK,24.8667,67.05,https://tribune.com.pk/story/1679602/1-25-terror-attacks-left-37-people-dead-march-pips-report/
07-04-18,180,-9,1,Germany,GM,51.5,10.5,http://www.journalgazette.net/article/20180407/WEB/180409897
07-04-18,181,-9,1,"Defiance College, Ohio, United States",US,41.2964,-84.3594,https://www.northwestsignal.net/news/family/article_935da6c2-91f3-50e2-b544-a4be79a2af27.html
07-04-18,181,-9,1,"Ohio, United States",US,40.3736,-82.7755,https://www.northwestsignal.net/news/family/article_935da6c2-91f3-50e2-b544-a4be79a2af27.html
07-04-18,180,-9,4,"Massachusetts, United States",US,42.2373,-71.5314,https://www.japantimes.co.jp/?post_type=news&p=1389186
07-04-18,180,-9,1,"Norristown, Pennsylvania, United States",US,40.1215,-75.3399,http://pittsburgh.cbslocal.com/2018/04/06/bill-cosby-juror-guilty-comment/
07-04-18,180,-9,1,"California, United States",US,36.17,-119.746,http://antiochherald.com/2018/04/06-1ah/
07-04-18,180,-9,1,"Owls Head, New York, United States",US,44.7345,-74.1688,http://www.watertowndailytimes.com/news05/national-grid-salvation-army-provide-dry-ice-water-and-food-to-those-without-power-20180407
07-04-18,180,-9,1,"Owls Head, New York, United States",US,44.7345,-74.1688,http://www.watertowndailytimes.com/news05/national-grid-salvation-army-provide-dry-ice-water-and-food-to-those-without-power-20180407
07-04-18,180,-9,1,"Owls Head, New York, United States",US,44.7345,-74.1688,http://www.watertowndailytimes.com/news05/national-grid-salvation-army-provide-dry-ice-water-and-food-to-those-without-power-20180407
07-04-18,182,-9.5,3,,,0,0,http://www.portsmouth-dailytimes.com/news/26714/school-stabbing-under-investigation
07-04-18,186,-10,1,"Massachusetts, United States",US,42.2373,-71.5314,https://www.yahoo.com/news/true-story-behind-movie-chappaquiddick-133006796.html
07-04-18,180,-9,1,"Webb County, Texas, United States",US,27.667,-99.3336,http://cw33.com/2018/04/06/texas-border-locals-support-and-have-concerns-for-national-guard-as-border-patrol/
07-04-18,180,-9,1,"Alabama, United States",US,32.799,-86.8073,http://cw33.com/2018/04/06/texas-border-locals-support-and-have-concerns-for-national-guard-as-border-patrol/
07-04-18,182,-9.5,1,,,0,0,http://www.ibn7.com/business/item/148009-100
07-04-18,181,-9,1,"Kurdistan, Khuzestan, Iran",IR,30.6693,50.2055,http://www.arabnews.com/node/1280331/middle-east
07-04-18,180,-9,3,"Jerusalem, Israel (general), Israel",IS,31.7667,35.2333,http://www.wbrc.com/story/37894295/the-latest-palestinian-journalist-dies-from-gunshot-wounds
07-04-18,181,-9,1,"Kurdistan, Khuzestan, Iran",IR,30.6693,50.2055,http://www.arabnews.com/node/1280331/middle-east
07-04-18,180,-9,1,"Champaign County, Ohio, United States",US,40.1334,-83.7666,http://www.vindy.com/news/2018/apr/07/federal-judge-grants-class-action-lawsui/
31-03-18,180,-9,1,"Fourways, Gauteng, South Africa",SF,-26.029,27.9994,http://ewn.co.za/2018/04/07/saccawu-kettle-assault-incident-won-t-be-dealt-with-lightly
07-04-18,182,-9.5,1,"Canberra, Australian Capital Territory, Australia",AS,-35.2833,149.217,https://www.theroar.com.au/2017/07/05/weekend-preview-sydney-ice-dogs-v-melbourne-mustangs/
07-04-18,180,-9,1,"Fond Du Lac, Illinois, United States",US,40.6664,-89.5801,http://www.telegraphherald.com/ap/state/article_35d796de-9dfe-5994-85de-eb282a44664a.html
07-04-18,182,-9.5,1,"Iowa, United States",US,42.0046,-93.214,http://www.telegraphherald.com/ap/state/article_35d796de-9dfe-5994-85de-eb282a44664a.html
07-04-18,180,-9,1,China,CH,35,105,http://www.nzherald.co.nz/entertainment/news/article.cfm?c_id=1501119&objectid=12028089
07-04-18,180,-9,1,"Southern Region, Blantyre, Malawi",MI,-15.5,35,https://allafrica.com/stories/201804050405.html
07-04-18,180,-9,1,"Fond Du Lac, Illinois, United States",US,40.6664,-89.5801,http://www.telegraphherald.com/ap/state/article_35d796de-9dfe-5994-85de-eb282a44664a.html
07-04-18,182,-9.5,1,"Iowa, United States",US,42.0046,-93.214,http://www.telegraphherald.com/ap/state/article_35d796de-9dfe-5994-85de-eb282a44664a.html
07-04-18,180,-9,1,"Mississippi, United States",US,32.7673,-89.6812,https://www.democraticunderground.com/1016204543
07-04-18,180,-9,1,"Southern Region, Blantyre, Malawi",MI,-15.5,35,https://allafrica.com/stories/201804050405.html
07-04-18,182,-9.5,1,"Iowa, United States",US,42.0046,-93.214,http://www.telegraphherald.com/ap/state/article_35d796de-9dfe-5994-85de-eb282a44664a.html
07-04-18,180,-9,1,"Southern Region, Blantyre, Malawi",MI,-15.5,35,https://allafrica.com/stories/201804050405.html
07-04-18,180,-9,1,"Southern Region, Blantyre, Malawi",MI,-15.5,35,https://allafrica.com/stories/201804050405.html
07-04-18,186,-10,3,"Seoul, Soul-t'ukpyolsi, South Korea",KS,37.5664,127,http://www.telegraphherald.com/ap/international/article_48621f72-67cf-5898-8703-8617c6842838.html
07-04-18,1821,-9,1,"Fond Du Lac, Illinois, United States",US,40.6664,-89.5801,http://www.telegraphherald.com/ap/state/article_35d796de-9dfe-5994-85de-eb282a44664a.html
07-04-18,1821,-9,1,"Fond Du Lac, Illinois, United States",US,40.6664,-89.5801,http://www.telegraphherald.com/ap/state/article_35d796de-9dfe-5994-85de-eb282a44664a.html
07-04-18,181,-9,1,"Aleppo, ?alab, Syria",SY,36.2028,37.1586,https://www.theknifemedia.com/world-news/syrian-airstrikes-eastern-ghouta-reportedly-kill-27-civilians/
07-04-18,181,-9,1,"Aleppo, ?alab, Syria",SY,36.2028,37.1586,https://www.theknifemedia.com/world-news/syrian-airstrikes-eastern-ghouta-reportedly-kill-27-civilians/
07-04-18,180,-9,2,"Orlando, Florida, United States",US,28.5383,-81.3792,http://www.telegraphherald.com/ap/national/article_96bc5b51-ad50-581c-a683-cacd7c8ec119.html
07-04-18,182,-9.5,1,"Iowa, United States",US,42.0046,-93.214,http://www.telegraphherald.com/ap/state/article_35d796de-9dfe-5994-85de-eb282a44664a.html
07-04-18,1821,-9,1,"Sydney, New South Wales, Australia",AS,-33.8833,151.217,http://business.asiaone.com/world/8-arrested-australia-over-incest-child-abuse-claims
07-04-18,1821,-9,1,"Sydney, New South Wales, Australia",AS,-33.8833,151.217,http://business.asiaone.com/world/8-arrested-australia-over-incest-child-abuse-claims
07-04-18,182,-9.5,1,"Santa Elena, Cayo, Belize",BH,17.1583,-89.0647,http://amandala.com.bz/news/easter-murder-george-hyde-37-chopped-death/
07-04-18,182,-9.5,1,Canada,CA,60,-96,http://amandala.com.bz/news/easter-murder-george-hyde-37-chopped-death/
07-04-18,182,-9.5,1,Canada,CA,60,-96,http://amandala.com.bz/news/easter-murder-george-hyde-37-chopped-death/
07-04-18,182,-9.5,2,"Gaza, Israel (general), Israel",IS,31.4167,34.3333,http://www.presstv.com/Detail/2018/04/07/557664/Israel-Palestine-Gaza-UN
07-04-18,182,-9.5,2,"Gaza, Israel (general), Israel",IS,31.4167,34.3333,http://www.presstv.com/Detail/2018/04/07/557664/Israel-Palestine-Gaza-UN
07-04-18,1821,-9,1,Indonesia,ID,-5,120,http://business.asiaone.com/malaysia/canteen-operator-malaysia-arrested-daily-rapes-young-indonesian-worker-2016
07-04-18,1821,-9,1,Indonesia,ID,-5,120,http://business.asiaone.com/malaysia/canteen-operator-malaysia-arrested-daily-rapes-young-indonesian-worker-2016
07-04-18,1821,-9,1,"Sibu, Sarawak, Malaysia",MY,2.3,111.817,http://business.asiaone.com/malaysia/canteen-operator-malaysia-arrested-daily-rapes-young-indonesian-worker-2016
07-04-18,1821,-9,1,Indonesia,ID,-5,120,http://business.asiaone.com/malaysia/canteen-operator-malaysia-arrested-daily-rapes-young-indonesian-worker-2016
07-04-18,1821,-9,1,Indonesia,ID,-5,120,http://business.asiaone.com/malaysia/canteen-operator-malaysia-arrested-daily-rapes-young-indonesian-worker-2016
07-04-18,180,-9,1,"Maiduguri, Borno, Nigeria",NI,11.8464,13.1603,http://www.morningjournalnews.com/opinion/editorials/2018/04/fight-terrorism-in-all-corners/
07-04-18,180,-9,1,Russia,RS,60,100,http://eaworldview.com/2018/04/syria-daily-regime-russia-resume-mass-killing-in-east-ghouta/
07-04-18,180,-9,1,Turkey,TU,39.059012,34.911546,http://www.kurdistan24.net/en/Analysis/e7aeec9b-2091-438b-950b-9f6d70b651f9
07-04-18,180,-9,1,Turkey,TU,39.059012,34.911546,http://www.kurdistan24.net/en/Analysis/e7aeec9b-2091-438b-950b-9f6d70b651f9
07-04-18,180,-9,1,"Tehran, Tehran, Iran",IR,35.75,51.5148,http://www.kurdistan24.net/en/Analysis/e7aeec9b-2091-438b-950b-9f6d70b651f9
07-04-18,180,-9,1,"Tehran, Tehran, Iran",IR,35.75,51.5148,http://www.kurdistan24.net/en/Analysis/e7aeec9b-2091-438b-950b-9f6d70b651f9
